"betaAA","phi","kappa","alpha","zeta","betaHD","betaHI_EU","imp_nEU","propres_impnEU"
0.000675938974504937,0.00747230304163669,7.13842358629532,0.398054429115398,0.0103935225836674,0.00140700868873977,7.64757366964307e-06,0.256982502434362,0.20851253386386
0.00299076523390406,0.00560915442335822,8.12342360613462,0.499932633011538,0.01042042074672,0.00150027118681224,0.000172607656429641,0.047486356476382,0.875210292174163
0.00748826514178929,0.00398260565382757,2.80960491220918,0.385776127907131,0.00740509155656368,0.00154688280450311,4.47230807235379e-05,0.140642964079217,0.467774654289002
0.00536161725455789,0.00242361408027154,2.03006507525628,0.416431424475616,0.00968871545799475,0.00143480753555018,6.11128074572346e-06,0.274659277006349,0.53581710447337
0.0051300701703803,2.71571361889437e-06,0.96934739778971,0.54303905206163,0.00946240379255464,0.00166044410843304,8.47151118115204e-05,0.114682768315266,0.46827928539388
0.00340492279560384,0.000961455456029228,2.02143134771756,0.532104799910061,0.00959932639545727,0.00114024541987461,0.000361521696740364,0.0363389893681405,0.393889471778719
0.00121427481020639,0.00267087190972199,4.75249199698089,0.462299105669215,0.011364508091621,0.00157017309596529,2.82306181824552e-05,0.061477871649148,0.372184532906923
0.000735806841017702,0.00450052063976016,7.99865606284381,0.522538028508165,0.015014154701874,0.0013058700402162,4.49986404677008e-05,0.0338667991350251,0.777847625952605
0.00417918815907554,0.00301867524951513,3.63511517188529,0.462811539329547,0.0107629176945368,0.00111530029863126,0.000244382997613618,0.147360774121708,0.133815336439195
0.00274275652481993,6.37152300487173e-05,3.76258404685144,0.522534793396297,0.0120496102536678,0.00118212791636695,0.000319495939815589,0.199862682432537,0.38139562792225
0.00753250902717577,0.00337982482239681,4.19037610822288,0.469796872695749,0.0111926516432834,0.00093646190740339,0.000318155087404511,0.133281997984976,0.167120222533777
0.00310925622540302,0.0054711986118831,3.54066322723428,0.412765396633654,0.00868093251937341,0.00149468982699405,3.82785034738515e-05,0.114788866412726,0.305499507532688
0.0059181626972302,0.00293934407618677,2.66034578829327,0.423444894757353,0.00710501751717436,0.00165173209592975,0.00012644321199302,0.231032418265093,0.145012265874113
0.00578481099060842,0.00335544624701106,6.41440905450978,0.513680687844141,0.0095074040026473,0.00129867100433423,0.000259386646166363,0.0798382111369547,0.0517272487549059
0.010148297616574,0.00151161341647319,1.62788749460181,0.413664333382828,0.00794951629940471,0.00149713906760344,5.80586888967235e-06,0.277460465963444,0.159953695568097
0.000630973814491078,0.00145149390430616,3.12681611026776,0.546450025858874,0.0116537389355272,0.0010057327698976,0.000210470440684562,0.119080545395962,0.440969335782403
0.00135713475816382,0.0084603710048746,7.89621286909566,0.403988644013336,0.0117305965013025,0.00135644398076564,6.36224732992856e-05,0.227835917065777,0.276729981527538
