"betaAA","phi","kappa","alpha","zeta","betaHD","betaHI_EU","imp_nEU","propres_impnEU"
0.000957019992753331,0.000320178070132173,3.30408458184792,0.538398230086956,0.0103603479584972,0.00170003909062419,2.76881187539537e-05,0.0277987946168581,0.157887995612819
0.00295521495477359,0.000167598716627602,1.78587387874943,0.497685293611139,0.0078768921270362,0.00187521757572174,3.55965584157605e-05,0.210862789322413,0.367078427431454
0.0033423048365087,0.000408727668615221,3.37136113745705,0.519976655149487,0.0100404178384862,0.0016406088892513,9.06760195896327e-05,0.226411362982842,0.656601035644632
0.00139791101633105,7.01786479387044e-05,2.82164584026666,0.530138411497412,0.00924405807913649,0.00141267018622205,9.95457312261396e-05,0.101800976292836,0.149528215292646
0.00103647798729893,0.00093016228310403,1.89144909700057,0.488676650119771,0.0105527545112505,0.00158411401775805,5.96677571499453e-05,0.215978340192269,0.19562161093133
0.00274817861747368,7.21749360426125e-05,2.31470638412065,0.517093728889187,0.00998488857166466,0.0013276200992564,0.000209933282651156,0.0183918625770972,0.0244107035641936
0.00250834846755648,0.000299485764963254,3.19225867979527,0.524855274134721,0.0119213153154168,0.00129679505239251,0.000169127701172057,0.0295827667028923,0.492517047090827
0.000861954640963858,0.000426266491497375,2.86826332955464,0.519934615462887,0.0112274096917939,0.001515919222833,9.92965741615595e-05,0.0664450879285239,0.5181383841215
0.00127460514591584,0.000202883858679177,1.8389907439323,0.505900931126959,0.0105871381861582,0.00138089309833189,7.21856858474004e-05,0.0829071721562214,0.399521160356301
0.00373593306051331,0.000171446368234258,3.17066265924062,0.524534970379352,0.0110689727842933,0.00120194973619832,0.000313863382574528,0.244657002677055,0.0938391370232585
0.00382084049677937,6.8585627654924e-05,1.57812133272046,0.490386137460902,0.00922013626350645,0.00160334973239252,8.13112313407812e-06,0.197010819395532,0.313599306908915
4.51590077141179e-05,0.00117633066908486,2.66581701704257,0.502426419238535,0.0123501804793947,0.0013701015862013,2.8944994442254e-06,0.162345060653156,0.505618847651669
0.00231084371234468,0.00084728160881479,3.16986080556999,0.506932986362659,0.0110136764062471,0.00136055876088223,8.61752714894855e-05,0.168052393406842,0.320033142805978
0.00111443196290704,0.000552880435154046,3.37248000275038,0.523190175726177,0.0100705777350454,0.00156565791705383,0.000139549226353376,0.0591795291375345,0.979223331986429
0.00144218395143164,0.000759567484056963,2.52069925201987,0.494304934422961,0.00974042693642525,0.00169841012975766,4.74951431512251e-05,0.256251705501083,0.34317014591323
0.0039989325187531,0.000377884670010067,2.52689417222472,0.500290359925599,0.0101508730233506,0.00140793632008559,3.29246544952324e-05,0.20563644156863,0.435944153984013
0.00476219456925339,0.000331487291791635,2.21805082893254,0.492439379898089,0.010010368126187,0.00134890428156533,6.26045292692211e-05,0.0335771025164129,0.307107490780517
0.00144492342155886,0.000121594796327756,2.38661413649574,0.508155958883267,0.00904595014185201,0.00139615879723674,0.000283684834552914,0.293058526018439,0.0577068090403846
0.00386594553770666,8.45991515117133e-05,2.76256078513144,0.5117803988231,0.00972505458240299,0.00136491136685218,0.000126149357454067,0.196031749056629,0.549750338276622
0.00137315422392419,0.000892334125556822,2.97659367979728,0.495970048784325,0.0110656506808674,0.00163819247324512,1.62524576581749e-05,0.113505924253273,0.0768876636040374
0.000184232059041657,0.000759135906189557,2.49825934745328,0.494056746554591,0.0101436650075081,0.00173341754613634,1.617657364287e-05,0.0453949033275678,0.893884880943797
0.00339134865306304,0.000595254605858931,3.13825820945387,0.505939503241316,0.0112533686740678,0.00145896857518983,2.91353615003099e-05,0.105655843601227,0.524897489741947
0.000849396348178629,2.2230754843323e-05,2.71394083892823,0.536143349633651,0.0118484998794977,0.0013938514764517,0.000105062627401063,0.110608758301882,0.275779691148285
0.00106822339628923,2.03562293221585e-05,3.53946225972864,0.551498511444935,0.0100440691373384,0.00137829511310711,0.000319121590891985,0.0313556183487167,0.114782721823915
0.000557700098595174,0.000388567110410429,3.30761197355221,0.522563601800324,0.00956013251821647,0.00174314541887354,4.25089779774215e-07,0.149028287578231,0.963664024819229
0.000962126727970733,5.82199361396252e-06,1.86744180802731,0.511590451396941,0.010617464441745,0.00136530214251449,8.69290691554405e-05,0.163048099846879,0.663035198866313
0.00123378017907114,0.000771321727691029,3.59302101553544,0.518526924388369,0.0105312497188653,0.00154776004429214,6.13375027088279e-05,0.254224093923221,0.0989455470866504
0.00120503946956622,0.00087309702881688,2.03085392328107,0.490886296440749,0.00993315513355787,0.0014666923456261,0.000121101131813804,0.121203011314237,0.0646489605315534
0.00135602756735201,0.000776921835450991,2.81169336674279,0.506663065998997,0.00970510822284576,0.00159735477583138,7.93999361580418e-05,0.268519602266576,0.747969786796418
0.00282863733856145,0.000577169716263429,2.52982313658152,0.502348480888724,0.00835155797199522,0.00183376241805709,5.70307660567991e-05,0.260762428060599,0.761612130036802
0.000784774630889998,0.000880757641254623,2.68749038887105,0.507055462916987,0.00875774458477131,0.00159223306063037,0.000115838533880309,0.0289381997458611,0.65741328734882
0.000852707443262731,0.00111638240434566,2.62494327684117,0.493936922516013,0.00960026024557286,0.0015446255590781,1.38036200178918e-05,0.151876733688138,0.604297177266115
0.00205389844280515,0.000633229213331776,2.53139501672991,0.495935418032835,0.0112513580199283,0.00148038859675758,9.61967245323927e-06,0.201192603801215,0.361776495404447
0.00252598906237168,0.000886595661525048,3.42868950720817,0.499489455140789,0.0094355069049418,0.00137329294363361,0.000101407828875175,0.246409391553038,0.195529248801417
0.00180405971052065,0.000892652157455106,3.59850215670661,0.516092949595537,0.0099562566278723,0.0015560101325611,3.24069327082288e-05,0.143066941354353,0.233736106328098
0.000930631775570729,0.00148036345128652,3.06997189945756,0.491275499863747,0.0110835665688508,0.00128421418219666,4.98609773419625e-05,0.191000501834894,0.657585615872157
0.00197103379857233,0.000897469066585999,2.94208206308957,0.500536919126346,0.00963467903087805,0.00151373587175605,0.000100758782160981,0.198545798568237,0.283423080883055
0.00113713277419719,2.99255974242449e-05,3.01519512390906,0.54221669188116,0.00929243638745294,0.00106848944796632,0.000490063082421624,0.284598650869552,0.198772975453783
0.000951339096819183,0.00172507298664917,3.48289556852703,0.487910820870724,0.00999841734463172,0.00155398119385447,1.94561596654893e-05,0.0148386388467795,0.160771042168536
0.00151554628162895,0.000587860502616674,1.92893407154417,0.486341559079102,0.0094331913436202,0.00156376811756246,9.43864860251265e-06,0.102284878599458,0.120964163134039
0.00100632448331741,0.00116363044221931,2.50261812184244,0.492673602263012,0.0115395480567498,0.00118147143203264,8.59137201561248e-05,0.0890596590826622,0.190535441901654
0.00113623517025035,0.000728257560893024,3.87635304439541,0.533728636414711,0.012304101891427,0.00120037850073043,0.000256019566609786,0.0963826676496648,0.696767592498355
0.00251521284272132,0.00074567199041343,3.29556489655969,0.511790119902859,0.0118026303297395,0.00117352735839571,8.12869162325389e-05,0.222992379803881,0.607420289856587
0.00358697813877332,0.000189563210851019,2.75143908141541,0.502718415424643,0.0108190357422086,0.00127806820780066,7.82701877641246e-05,0.130747030683229,0.401733887431994
0.000151823529806375,0.000341154205255608,2.65555414993789,0.531313895447985,0.0101803143695187,0.00148066883940819,0.000132490853558794,0.25842906637015,0.868045714170478
0.00130727959867219,0.000661820368637397,3.76135496954056,0.525661019268344,0.00972315125721733,0.00123419919563427,0.000234980433760809,0.0578382604311414,0.0492399155079419
0.001700341784804,0.0013873421513103,3.77881278049098,0.500047603372997,0.012115982200715,0.00126111184331416,1.13511711682786e-07,0.175777826072602,0.273526932136294
0.000652265303884857,0.000382724182630601,3.67788525250499,0.537634110749425,0.00915936818029418,0.00184204072794724,8.23245237454839e-05,0.266508298437862,0.296471940838066
0.00172341306321271,0.000939350230612979,2.95512708745078,0.497691999127381,0.0112432689247393,0.00135578762037947,8.83198043003769e-05,0.115506695784161,0.203026982664541
0.00148540996004593,0.000686324007600723,3.12780644816912,0.515050949128569,0.0111674260342593,0.0015618742632586,5.97211292884262e-05,0.0205601534970634,0.633997152307571
0.00460088509121119,0.000842103126960032,2.96765756481495,0.483677938907259,0.00839885246843721,0.00158063180742247,1.90622258471657e-05,0.122208450763491,0.591561861950576
0.00212398278831239,0.00044645468529187,3.26365266550593,0.515475745181296,0.0105007040776037,0.00131222872613661,0.000127601753269362,0.0291936283721974,0.155381772134657
0.000457788284737681,0.000867230953416087,3.7395488365871,0.529356073015504,0.0108986004202645,0.00134263570158548,0.000117295951746109,0.225268633652854,0.736843320188731
0.00182745274373768,0.000594536762098553,2.23035449802161,0.493973071357994,0.0103300119318434,0.00142001244641976,4.22600280599375e-05,0.206311345138058,0.66249800565883
0.00245342076461006,0.000556290726404801,2.13377916258221,0.496038803653965,0.00842138432914692,0.00160148633270686,2.34744032851182e-05,0.135944051137158,0.502261983835131
0.00301548409060001,0.000377988496666016,2.40508043217957,0.504113479820291,0.00833871351674783,0.00154526604243486,1.51996990333002e-07,0.0956984905919963,0.190562855243202
0.000649214217777819,0.000397985790858098,3.75375993719683,0.53704802277446,0.0108167458923559,0.00143857495245454,0.000215092461746974,0.220458332402731,0.0202985180942543
0.00285439613401705,0.000523669693680687,2.86215226948822,0.499110355897179,0.00822192633275584,0.00169909046417599,9.55467511332761e-05,0.27089466163427,0.10260961988256
0.000607458997304174,1.29743746525248e-05,1.70229959880431,0.51787829702743,0.00892772691096222,0.00165976322919011,0.000155450350394369,0.192169972696204,0.499013367564937
0.000611689340148111,0.000337618466333972,1.10589510886774,0.498436129394799,0.00875028007230563,0.00119873939290379,0.000224467612023267,0.24071142277455,0.0316660462179426
0.000579877112798354,0.000750874424779563,3.69009303313548,0.531566346017825,0.00947709057635377,0.00172664339605878,6.17414640304694e-05,0.271875045774759,0.298986886385969
0.00133677629191625,4.15960927765712e-05,2.56246945687909,0.525510148986544,0.010638931593942,0.00121458148406244,0.000233243281786214,0.193621381689413,0.31463351625992
3.07556661097248e-05,0.000476829043301059,3.54052161564934,0.540973404877251,0.0107771154988508,0.00135130350715463,0.00017967668926197,0.121008620170801,0.663789071386977
2.22383442548414e-05,0.00165769524167649,3.87840510785879,0.507568836260198,0.0123871611203442,0.00126986760754553,0.000176520588155909,0.0968080738178223,0.371501055138363
0.00109105242530016,0.000532396969714793,3.46527047520052,0.526907237750655,0.010191653596738,0.00138042135682846,0.000270557115626908,0.13735366250903,0.349663184725152
0.00286581641839551,0.000244868520842226,2.84505616941673,0.520389823639952,0.0104819291519417,0.00126515530782694,0.000254547033497752,0.243251042745805,0.151303975896536
0.000457218439233039,0.000822116134394732,3.29569943973876,0.516533220884202,0.00967928873425189,0.00144834159039488,0.000141813599654561,0.132341585782382,0.254335461214686
0.000852886622269143,0.000900699015216031,2.84103531344537,0.493694064859371,0.0105756887207881,0.00153269622818241,2.54875573226677e-05,0.0870333206423379,0.375597485816819
0.00199017236573572,0.000389600141209396,2.62531617537183,0.514781657260606,0.00953644303354683,0.00116652182438827,0.000318164071616999,0.248132754523765,0.0671539063805208
0.00253521353100071,0.000520590102937976,3.41817402218277,0.523999212868896,0.00991540093566923,0.00152952707538896,6.65405441069684e-05,0.27409076477781,0.572938289748127
0.00349519789803125,2.30866263784664e-05,2.62936624671558,0.516029475600408,0.00980222342902273,0.00140340139860684,0.000231256259512615,0.0699614866828432,0.253266723501741
0.000862123921731616,0.00038233260292248,2.34022281069775,0.517145841407156,0.00888540922091862,0.00153946211394001,0.000147964292651174,0.136753023685831,0.654424194338862
0.00182637213320414,0.000345133759141314,2.33613382165371,0.506814550162478,0.0100103564462512,0.00147399781817821,0.000124212850722869,0.208854034453346,0.4049047990798
0.000124887930407268,0.000307828125556852,3.76462512393963,0.543908695153217,0.00973280525382135,0.00155359916629082,0.00025463476077325,0.256721734536455,0.580123434084743
0.00221996093756678,0.000374991839443305,2.51749350560966,0.510460374314241,0.0102318114784128,0.0012945174399363,9.32366324758382e-05,0.199672444468937,0.632259839854549
5.38774354347074e-05,0.000200798655464884,2.81645426896809,0.53210210751192,0.0102501621065336,0.00133212269984013,0.000227667333135997,0.280781101397989,0.0524006721876258
0.00361928696860254,0.000627859847001859,3.02722323217021,0.496318014344749,0.0101940433092229,0.00127599256088785,0.000204357276882965,0.269898072112939,0.0687300801242932
0.000366989271800676,0.000197446572620406,3.62019791740059,0.543711650112611,0.012041055623755,0.00162954010083363,3.1299154441999e-06,0.222672549157998,0.544268746156456
0.00060364691247265,0.001881663726694,4.03483015248136,0.490244921587333,0.0101328434645403,0.00162469564301531,5.8444191476044e-05,0.0365975725093951,0.126603704511505
0.00187154170687261,0.000870720938039863,2.77293333767732,0.495104453646689,0.00992808509569897,0.00143055077293096,3.12792835559902e-05,0.251636899472047,0.671914266622821
0.00243385553545242,0.000315020419580265,2.91961722895027,0.519727746885067,0.0114296920768547,0.00147796564696989,6.84439596746703e-05,0.226243533135834,0.328754198785665
0.00182305126079337,4.61661977132156e-05,2.11216012275017,0.51391935324519,0.0107026733007464,0.00146917680799804,3.95743061137846e-05,0.116976717469173,0.771028329511373
0.0015064192563064,0.000705690920417199,3.10603822056848,0.503640633321917,0.011630247167195,0.00136987514326674,7.01613976316501e-05,0.0322140182225595,0.469096107988638
0.00266108679894906,0.00139348313131305,3.57003053437297,0.491308539199496,0.00904934046246718,0.00166995876534896,2.59811988032895e-05,0.0968814623643596,0.882913922604753
0.00200007477808317,0.00113870171590568,3.57854515982914,0.500868349873838,0.00859950421472,0.00186237689652515,5.68916798289969e-05,0.281635509551571,0.708285778071071
0.00114684208215854,0.00050756305079398,2.44135875207494,0.511725041258159,0.0106529703823369,0.00122791468627527,0.000139843982747664,0.254166796327131,0.237973522694574
0.00161138880346701,2.49582888020626e-05,3.37854245444261,0.543250752769524,0.0107623263641579,0.000877870776005283,0.000500948356874337,0.28427156947141,0.196696631043878
0.000538739564723902,0.000950829921304838,3.28518140094937,0.518215244813254,0.00993919286729351,0.00136700365552049,0.000124566494071553,0.0254713715478225,0.641051805826039
6.7067612777154e-05,0.00065062619749258,3.68124002539351,0.527744083154695,0.00979483423577299,0.00149410232075721,9.65408744542897e-05,0.071074840099921,0.934147300794892
0.0020360282419209,0.00083742917244999,3.37245408229113,0.507790616559288,0.00917819611314842,0.00166735115980888,8.26591728507791e-05,0.272007315798967,0.196699737174373
0.000235518553664448,0.000398321181979463,1.22047146275623,0.500360089053104,0.0116185721741117,0.00123068309855309,0.000159003451314142,0.264646542308965,0.3027733310428
0.000865648570807768,0.000229918842414907,2.78971794954116,0.523183167941992,0.0105057831890581,0.00151556968149353,0.000124588920707418,0.24672254057043,0.607514943253226
0.000957620990907052,0.000988244556728147,3.7913566123735,0.51523066067878,0.0116014244150862,0.00150304492520445,9.04268355027473e-05,0.241010225292298,0.438941388888498
0.00174153269411679,0.000372855063481213,2.50472621750227,0.505310552506339,0.00837658193325745,0.00191989441700362,1.85148639347812e-05,0.164146245434029,0.903834793669799
0.000919405117020076,0.000535717135000419,2.73337690002654,0.520302802565736,0.0121035035812133,0.00135204813353416,0.000172669350831028,0.236486140901182,0.580788638095459
0.00102786282467947,0.000115933888734784,3.26532882178812,0.531456556312428,0.00911500533182033,0.0015828214090629,9.24002823975413e-05,0.169016610371471,0.52135091601535
0.00240810124689094,0.0007186121499189,2.62994769052731,0.492852049134389,0.0103353261233638,0.00139540140881307,3.89287406857326e-05,0.208873526992606,0.01358605489786
0.00257147776927295,0.000690482315467597,2.31240284364817,0.494371798150638,0.0100096925602652,0.00156254631599616,7.91900729549662e-05,0.081876162229307,0.243572873867761
0.000704456386818486,0.000220610023956922,3.67350412329744,0.53797708296228,0.0124851103681561,0.00132278607221294,0.000188468185521833,0.075202943865768,0.425062807132468
0.00350872281555946,0.00113602561800148,2.39381773801937,0.472302883611625,0.00910567730298614,0.00151193391219152,3.91700298713999e-06,0.152282628786741,0.0438242674077191
0.00163669425168346,1.68560247352891e-05,3.18763713086332,0.529821776863878,0.0110736023172244,0.0015055888282667,0.0001154611454907,0.0845052062395543,0.568155542062947
0.0031910553429626,0.000211756780116558,2.09123207697327,0.502855222077676,0.0106099487755959,0.00146983823847895,8.32581043965546e-05,0.115039323237522,0.0250647039649756
0.00245552376088509,6.72146855475734e-06,0.0459228513208131,0.473745034118925,0.0100264553766513,0.0015591315751443,1.29105274935691e-06,0.0459669337026,0.445412922713829
0.00357862248943157,0.000117997402665402,3.04422342103998,0.512088935342424,0.0109396957169785,0.00143734828382959,6.77387746559213e-05,0.113856163879117,0.354065617735794
0.00415378440766988,2.75492652510034e-07,1.81503817363198,0.500099782138307,0.00894845154642115,0.00160275151975093,0.000100851288353553,0.258558010954357,0.114089877516238
0.000615184521514772,0.00148241111038184,3.61404315179908,0.501931831377199,0.0111555375561452,0.00127590735563833,4.60147595862291e-05,0.265691325786591,0.296011148726059
0.00303609672134537,0.000838522792291307,3.43823755787344,0.504211411099625,0.01058766968347,0.00153449244567682,2.11013678087371e-05,0.262593449894941,0.561321389047705
0.00283296110045205,0.00107499688200038,2.19125279348965,0.476774124055741,0.0106729577640798,0.0014169067918898,3.29723461369248e-06,0.0672247804073521,0.302673997840447
0.00220386601847155,0.00075443530854157,3.0050062363489,0.503836427259427,0.010777057896097,0.00165140086448156,5.33314160655656e-06,0.0922091057740242,0.92823619292458
0.00258671563267788,0.000120732206854536,1.45708437464302,0.487974658374849,0.0091690236170192,0.00175033831241172,1.78615042319345e-05,0.000753707938813133,0.64583602290106
0.000639174363092335,0.00135462942944648,3.79741657681369,0.498140272347974,0.0123638014304819,0.00142366915327348,2.85829366468714e-05,0.192344986391727,0.214624426552364
0.000550830276397917,0.000252939183035229,2.64973731596103,0.522749544737849,0.010204181664171,0.00116233508831628,0.000186193387546062,0.270824975206799,0.0866506053582989
0.00174562285871263,0.00131681615105801,3.69176277508906,0.494894202924451,0.0113376884507965,0.00139717430090553,4.94936690068865e-06,0.135736887254657,0.0374922189592271
