"betaAA","phi","kappa","alpha","zeta","betaHD","betaHI_EU","imp_nEU","propres_impnEU"
0.00010785249966943,0.0214567731073565,1.89405124243483,0.186941863915272,0.00286613457121895,0.00290015645716118,0.000643334109293676,0.221713477732018,0.0385127462159235
0.010917573344341,0.0214683027940978,9.31873864733928,0.192335130088351,0.00325176325071735,0.00351294449090153,0.000341273974089157,0.134457038362094,0.669908673306488
0.00794404709689519,0.0131514866634496,0.350586170979902,0.151292372662731,0.00166372788281239,0.00220973614423102,0.000738952019768932,0.183934206795397,0.570053298644248
0.0124073149439549,0.0141019829574377,4.54833254136758,0.224048715880876,0.00339896608323268,0.00100370646296888,1.60988519154182e-05,0.0692015657273435,0.967958476078736
0.0128761609351941,0.0222435808322054,3.48994051051588,0.320158859832225,0.0141688420443909,0.000238293178341949,0.000752300465177487,0.138152168374765,0.067433193635172
0.0128576795942403,0.0108434301431463,5.89234465379343,0.216194080088795,0.00991529721105942,0.000746892705399937,0.000201909151219375,0.122633835961445,0.714452635925884
0.0372334447404842,0.0242161031539076,4.37174187199259,0.0494156778509094,0.00325365781583796,0.000396979455047453,0.000495014513122789,0.0699671191725648,0.0850028743296987
0.0118150866159025,0.0228475516809767,8.34963702673774,0.321928691120157,0.00600395083131693,0.0023718199295428,0.000429540376407695,0.0836244611052904,0.509775715422747
0.0100148426009343,0.0223792323868775,0.0997106431432027,0.00572434181878841,0.00108274726893235,0.00358493401901424,0.00046691750897531,0.122988813863182,0.225848580361201
0.0230784582699383,0.0194116719259576,12.3549283118694,0.373946637454207,0.00598436354808716,0.000597586510584815,8.29467140615784e-05,0.26852697760339,0.824605828871665
0.00760420711946922,0.0152017235361415,11.0970127883985,0.145090064092318,0.00696644742186145,0.000890764330480773,0.000353922638011065,0.0117962922325979,0.691418459518791
0.00323383812475718,0.018088152794694,7.05065310216524,0.087211436249265,0.0103854123459205,0.000424626595305295,0.000230714413136531,0.253257065832932,0.328589320735916
0.00569660813568303,0.0210827136665169,15.9863669138688,0.388862073347449,0.0101961027554664,0.000144631485047554,0.000443926803336822,0.055317466875726,0.562275018460349
0.0251082875830216,0.00368746420842086,2.59429561300923,0.354215481779071,0.00247812558366491,0.00150180335384696,0.000817945196140204,0.101278939191661,0.705101658464121
0.00880056242840282,0.0152546053827056,7.04545972149671,0.359159418073822,0.00447941391521845,0.00108694723546626,0.000321093561976745,0.275198951897196,0.298734940227924
0.0199108509377936,0.0102527181331916,0.962417013187838,0.472761349182031,0.00487568869012254,0.00194394775386313,8.87785240754609e-05,0.244646310732556,0.45378288114929
0.0113639722722337,0.0157306352517122,9.73398674265613,0.36704461202495,0.00756413604305419,0.00111662572266528,0.000844427123795113,0.145441412375521,0.294815044198237
0.00347426018605289,0.0118192927043593,1.87780546757954,0.10773508468318,0.00438427575751245,0.0014969068901177,0.000208322538101702,0.00263443204740431,0.575948793263271
0.0110715725579939,0.0247690618344133,11.373855598292,0.070541239407386,0.0176438743071824,0.000823728877898943,0.000118928384595634,0.0450371389724632,0.271712665108727
0.0141622353452368,0.0172713270517145,2.4281814612754,0.180699412287253,0.00377003854634332,0.000517547108583281,0.00081835431116184,0.120116913395367,0.190056096156404
0.0132490172376915,0.017379088761454,18.1752802950365,0.398046388279158,0.00431240511042726,0.000292887084053798,0.00064644154249305,0.0220501132609537,0.573044540542423
0.0246407961342909,0.00735318393019957,1.96574666556004,0.0952778167886809,0.00745147535294681,0.000187282942143277,0.000118605608222488,0.102836307892011,0.621798368527243
0.0234393260184608,0.0159944127554414,6.74395659584307,0.164019422119656,0.00317601432481601,0.00135207139335002,0.000347565786767268,0.142874511142969,0.737081446060334
0.00652235658907055,0.0217817770494981,18.2192732191876,0.294240392973477,0.0122827975198993,0.000548467512283359,0.000485205667906154,0.263689534548964,0.574223809896288
0.0152767118640111,0.0185222551812934,10.9398900804568,0.0154695861816291,0.00300953822736713,0.00155607513744614,0.000131339000882683,0.197096314136304,0.654969859875045
0.00234779991193276,0.0225050651061636,18.6376351924352,0.237796753539495,0.00447100207506051,0.000551086192862589,0.000496072542208647,0.266883143748828,0.369300615358745
0.0313106251376182,0.012246014030244,6.5848084962093,0.435594181005642,0.00500085624640042,0.00022891250532881,0.000688535249286214,0.0254971756583604,0.247965983054559
0.0155907657967296,0.0125517554558997,8.1911617370989,0.305223516589328,0.00159758341853923,0.00282084145580384,0.000354637945208211,0.107047757126161,0.20354046199534
0.00882384089112787,0.00496160171234948,1.92190459487265,0.478661187585024,0.00265967242023416,0.00223185697288985,5.19210024668069e-05,0.149153005008421,0.777242829124057
0.0226417207922899,0.0153158727679723,13.2500862801077,0.355771560480315,0.0167908195566584,0.000254292179347641,0.000622026251505208,0.0953411747152276,0.357386750941357
0.00659199613320529,0.0182826154212023,3.37979358401609,0.21557195799369,0.00397848717217349,0.00119205148046739,0.00094522931154635,0.128386770697896,0.0788625400776908
0.0114312831908966,0.0190467452456717,5.55409548636937,0.609365771293557,0.00718939145326339,0.000108631141831654,0.000391425362737762,0.00748005151131009,0.578639266214499
0.0371477960744792,0.0225104007668574,6.6237899589301,0.0864108654378656,0.00284562827937689,0.001312827713598,0.000189713224797668,0.158627889670373,0.87654848393067
0.0271429665559284,0.0195394881056929,13.4130527445308,0.222791638593044,0.0136090300516342,0.0003203330534176,0.000480547347580354,0.0296117243821152,0.56100478440219
0.0165321271990638,0.00997156301177657,3.06547653886075,0.240381808683187,0.00463285644132808,0.000672259031684284,0.000497255539057394,0.265203237389203,0.197735102556325
0.0428559505384512,0.0204989323300537,10.3573861642548,0.375951909193066,0.0034105839485118,0.000719449680800438,0.000310211445295607,0.207264390840901,0.249512062771442
0.0162220223839939,0.0165006420690175,16.1875089534258,0.482290447393839,0.00323466555178969,0.00195592696821016,0.000294442954442808,0.0454519151330845,0.462326272504062
0.0282049728368976,0.023392360284524,14.0182439171772,0.279104951356459,0.00181179386589263,0.000154268782011431,0.000332334824203719,0.21516597229516,0.209331505177578
0.0145705753217229,0.0193893644537078,7.34651135608729,0.162208496811834,0.0024160692794157,0.000905843968605078,0.000341327828748815,0.226108112128805,0.700483981159173
0.0126523997904776,0.00989509145260615,3.15324483908734,0.138817544033476,0.0079610721214219,0.00114654430896796,0.0002441458151008,0.0721543855474913,0.893292039371257
0.0142973820099277,0.0166063377746055,16.0124113991908,0.358377795100013,0.00411300484906579,0.001462292759289,0.0005741816336467,0.192979320720365,0.175528611812355
0.00325581999715203,0.00743985197310813,0.575662322294719,0.187056133331943,0.00992875162261972,0.00118095416295297,0.000222991375253877,0.187965596470487,0.548062376939816
0.0010227622242856,0.0131665728460964,14.8891245143857,0.484940245617571,0.00494948013092151,0.000746231251711363,0.000786591332358648,0.0738082960350814,0.814340624805059
0.00435692345772517,0.0242060695113768,8.75506120459709,0.561910253006512,0.00304006351433169,0.000829751557603311,0.000373735478550459,0.0673330716090793,0.0754226328083808
0.0155681630531463,0.0235643741522018,9.60850073693194,0.0312356807127452,0.00499727800760968,0.00117670044475084,0.000146077320982417,0.00599025097974357,0.755336822322528
0.0287151859893877,0.0155886029685774,4.98000799588649,0.246866237997865,0.00277867613410536,0.00123489588494315,9.17579300592041e-05,0.262696598038391,0.768322297351825
0.0209272699757773,0.0205532572561977,7.84304878722654,0.159805184640129,0.00698449825049796,0.00121303676720875,0.00013241762965323,0.0665394970501033,0.550274849295884
0.0273317451706409,0.00784967126986845,3.61635491089678,0.562182571410603,0.00904863692465983,0.000110124889496161,0.000835699719285548,0.126810478051527,0.560789851718134
0.0203054049655239,0.00824888949444094,5.86759042523676,0.307314495704153,0.00358632633143255,0.000579664405671594,0.000755409974167057,0.27095251397501,0.354186645421154
0.0192259512705683,0.0140315906095526,3.84026579199945,0.199572116607647,0.00675139356213094,0.00115616314103091,0.000556056269720836,0.160748576673817,0.769968830916669
0.00567624104690757,0.0170163267792116,11.1691001307479,0.107217395189851,0.00436922805160448,0.00232817127768288,0.000468325158745917,0.113541010475653,0.367574366214755
0.0187016476772999,0.0216616115277557,9.01439168293067,0.26167918258432,0.0100628478076929,0.00139479339142783,0.000308652755520699,0.0576199408671778,0.914050443775059
0.0322077777005015,0.0129192719100228,6.34581094573701,0.305707316143352,0.00774930336003679,0.00114646067069796,0.000123409171307861,0.0938442038270414,0.742451899028323
