"betaAA","phi","kappa","alpha","zeta","betaHA","imp_nEU","propres_impnEU"
0.0264591298997402,0.0829410332720727,6.0884553543292,0.366163436561072,0.0170964093552902,0.000595663744024932,0.18941262785811,0.0763763939030468
0.0471539620426484,0.0994054968468845,24.316339076031,0.169034269309343,0.0173009916814044,0.00233533166814595,0.0913769655162469,0.975795154925436
0.013065018132329,0.0936029466800392,21.0162570490502,0.419454830490087,0.0145239053154364,0.00253905267920345,0.159452867670916,0.261378758354113
0.0100458958768286,0.0256010985467583,26.5762632829137,0.203188149137332,0.0173870658595115,0.0026192245958373,0.100115698250011,0.0343441537115723
0.0187060795840807,0.0853972829179838,16.4988450938836,0.0132580792249774,0.0140821115765721,0.000994266788475215,0.133643174590543,0.246285071130842
0.0192686929018237,0.09965682963375,18.4181987517513,0.190747832763529,0.00985630806535483,0.00432356182020158,0.174136361922137,0.647836635587737
0.037821206334047,0.0437532498268411,9.91063813911751,0.245573473564865,0.00449944784864783,0.00393016703426838,0.256310744583607,0.625244023278356
0.0242981568560936,0.07683026175946,10.1044668699615,0.11537806295562,0.0129164373967797,0.00361806448083371,0.272871213569306,0.71145403245464
0.016964456520509,0.0367019300349057,16.2919439328834,0.400211547078822,0.0139599316986278,0.00259393913205713,0.0316793376579881,0.53483430785127
0.00949370672460646,0.056601401232183,9.08275511814281,0.00722535005725935,0.0096202296204865,0.00562157554551959,0.0734514459036291,0.883778662886471
0.0294615141116083,0.0616539857815951,2.01603166060522,0.202311982330258,0.00240385786630213,0.00402345141395927,0.259386784443632,0.052612213185057
0.0114727438311093,0.0938173077302054,6.13459564978257,0.238212795421661,0.00743660512380302,0.00478969659190625,0.246764536527917,0.185608877334744
0.0060641881194897,0.043920557340607,17.7170231519267,0.0553887877535705,0.00747113456949592,0.00601532774046063,0.12081185169518,0.307915074750781
0.0374748969450593,0.0100828274618834,8.11032440979034,0.452635700234963,0.000548474853858352,0.00124046423006803,0.0085615071002394,0.667887820163742
0.00623423225479201,0.0121309395181015,3.00158788450062,0.226833427266567,0.014473143001087,0.000751660908572376,0.0301440017530695,0.0323647353798151
0.0204286938649602,0.0789829959860072,9.84585088212043,0.306994995082344,0.0171590956067666,0.00432107270695269,0.166115872794762,0.650529153645039
0.0366091993055306,0.0402432916220278,20.606015031226,0.217174284277467,0.00962061082944274,0.00182829628232867,0.0599894107785076,0.047893549548462
0.0223064792924561,0.0275543571216986,25.1489687338471,0.20172877798441,0.00547138181980699,0.00521452639251947,0.289171301876195,0.0752480700612068
0.0178026563487947,0.0481592724332586,29.3193775112741,0.24009067674023,0.0160700241895393,0.00300571533851326,0.0196147307753563,0.669731591362506
0.0223951659863815,0.0660585110075772,10.562050268054,0.0189307726575283,0.0176002183835953,0.00194541756995022,0.0345945035805926,0.91327308001928
0.0120615869644098,0.00346857681870461,3.95232586422935,0.236903902423715,3.57099901884794e-05,0.0104254505690187,0.035003447975032,0.208146896213293
0.00337491229875013,0.0746386813698336,2.5746904942207,0.258037607739114,0.00317223553080112,0.00717211094219238,0.213935027341358,0.534151448402554
0.0382807705900632,0.0583486861083657,22.4828425096348,0.210952053988438,0.0139455722738057,0.00310334267094731,0.258749597123824,0.791034450056031
0.00172009036177769,0.0511379304109141,26.2583978148177,0.163589927345544,0.0106618635077029,0.00210536703001708,0.289373549656011,0.107320616254583
0.0162778455414809,0.0398868874413893,10.6439465261064,0.257105948608581,0.0167116556083784,0.00541595167480409,0.00669294709805399,0.619125738507137
0.0179836084484123,0.0947132390225306,18.4179373690858,0.209060370039499,0.00776838895399123,0.000310377012938261,0.00191603964194655,0.128835870884359
0.0133943799883127,0.0619434560649097,9.97982619563118,0.0737187168301696,0.00405188640579581,0.00574552014935762,0.0844147418858483,0.313170641195029
0.0140272830845788,0.00354028230067343,2.94116342207417,0.198398695943135,0.0138834204198793,0.00180906429421157,0.18354728857521,0.0133667220361531
0.0038174896966666,0.0881358030019328,24.0323914051987,0.282633978072594,0.00504493615590036,0.00614034614525735,0.132082810113206,0.146366565255448
0.00470349243842065,0.021664869133383,15.2678507636301,0.137171718684437,0.0102268596272916,0.00430233131628484,0.0687118754256517,0.605026149889454
0.0357492767623626,0.0759098655777052,25.5084832152352,0.180049312279785,0.0166729779774323,0.000608133291825652,0.207869325298816,0.342146604089066
0.0396298161242157,0.0254155937815085,5.58905636658892,0.255472416171131,0.0044255362637341,0.000270815738476813,0.128926088428125,0.835644607897848
0.00110485684126616,0.0771828198572621,9.54392890445888,0.0350553115937375,0.00554435573983938,0.00323519115336239,0.253819111548364,0.507005061488599
0.0195766233722679,0.0789668763056398,12.5807105284184,0.208475852102422,0.0155706013459712,0.00294409373775125,0.0372159197693691,0.677734756143764
0.02455373815028,0.0815345697337762,23.5107147088274,0.115529086493276,0.00762438844423741,0.000119188609533012,0.205871683568694,0.943790526594967
0.0453667381661944,0.0834616414969787,12.1753413719125,0.175984920561531,0.00201321688015014,0.00186365940142423,0.101998628536239,0.913041062885895
0.00954197805840522,0.0768427829723805,1.30640811519697,0.235910903875237,0.0131004967633635,0.0034156003408134,0.211245032446459,0.947269414085895
0.0126211977563798,0.0942353893537074,7.3212369158864,0.0469998928312718,0.0087448817724362,0.00249452211428434,0.0415538207162172,0.603593933628872
0.0459326873882674,0.0481201221002266,11.3267437065952,0.406714312254072,0.00540859337896109,0.00481772154569626,0.0667835414176807,0.56809303862974
0.0251019701943733,0.043171207094565,13.5415238002315,0.0788876427271327,0.0140540027618408,0.002709338683635,0.178913928824477,0.527458548080176
0.0242858971934766,0.0475667938124388,7.55883285077289,0.266555887231512,0.0114985642535612,0.000701358835212886,0.062492754869163,0.568515690974891
