"betaAA","phi","kappa","alpha","zeta","betaHA","imp_nEU","propres_impnEU"
0.00419563612679614,0.000998431329379685,4.07326927692782,0.551731167283003,0.0116724751531595,0.00429874890506031,0.0330485597392897,0.147877308360248
0.00155874030945026,0.000511838590541173,3.5398249045579,0.560387848539864,0.0115891444441822,0.00467687582005657,0.244135009545377,0.841081089879335
0.00715065244323023,0.000822228860955215,3.86453741692201,0.556567807336734,0.0101590782804275,0.00351914821889015,0.229891187874048,0.69059615564097
0.00410914312594456,0.000112554679234209,3.27872258724774,0.572944642816829,0.00755850195931639,0.00453921731717967,0.270819246267684,0.77916028577487
0.000776087488658783,0.00217920957823265,4.96460798671782,0.557206092073498,0.0103589338307208,0.00359208181630869,0.20310753267401,0.320621383138477
0.000921325513871871,0.000431010186732955,5.0592401109996,0.616982371159911,0.0139176235453136,0.00471707521925332,0.0412699625450571,0.243264987671663
0.00144705055334197,0.000282023387219121,0.781613919272456,0.55821490738156,0.0122825191730749,0.00412004743067969,0.200051199520023,0.560209888238259
0.00252399217701537,0.00161792705987701,3.25574465740195,0.54686102010987,0.0120718516416613,0.00464611898440112,0.0621495884248389,0.471324295569862
0.00149733646728494,0.00150179604809435,4.42852251226405,0.578760568765311,0.0139908971013522,0.00326905374976783,0.151817075871046,0.178604557821524
0.00391064203129452,0.000550604517186897,3.89703793853003,0.564346919858112,0.00976412586463663,0.00436158906568304,0.102561871313155,0.0794232754835915
0.00120379408584541,0.000566319256285969,2.95271475461272,0.566771929130051,0.0116039456479937,0.00381201221350626,0.193192643344835,0.383451488203855
0.000225152993328072,0.00221920164079886,3.81676311960809,0.558662939381545,0.0105362693397294,0.00350342139899569,0.155371909185652,0.841185758650387
0.0004846242932092,0.000416785094758019,2.05456280770016,0.580147391041041,0.0107536854685282,0.00424681125402051,0.0152812302872371,0.238788485576947
0.00264581306729217,3.6034411437136e-07,2.1865768832854,0.581513387523078,0.0120374574923602,0.00421679287821825,0.145129741333469,0.566380479884366
0.00354405889741182,0.00121325633970064,4.24192494566261,0.564522500914642,0.00990383445702263,0.00468971282585547,0.190056530360799,0.694924941680416
0.00306245024403732,0.000423244389793024,2.7739989651626,0.563716032306392,0.00765591491456612,0.00445884874287746,0.175463529902256,0.0813903014565962
0.00120035377981185,0.00179735816821514,5.1477729155692,0.575440473247339,0.00896596363258205,0.00374534327751238,0.102254282480546,0.38042725130445
0.00249149389805135,0.00171076051881257,4.53263596935958,0.570014980884668,0.0127682043535891,0.0046383264696492,0.287666417593055,0.204730691891393
0.000952914680370804,0.00174433349722368,4.89256804476277,0.571781600890776,0.0108905303957493,0.00347975258783499,0.264143751719908,0.637086012306583
0.00169369373242675,0.00105154550756693,4.43380329865462,0.56932547684079,0.0135693551237165,0.00384945320023076,0.11300895438026,0.300247448483789
0.000867234726099602,0.000818493469371464,3.70281075383759,0.569406478275975,0.00962631285120355,0.00417078545687571,0.00677792160634882,0.457223994088595
0.00360173958902428,0.000153758329217764,1.18133671455663,0.537693687110604,0.0118983993728608,0.00417184816154371,0.132576289391332,0.0578448816068476
0.00107234986659709,0.00146248552914115,3.6177865516009,0.567619297186158,0.00986759668771768,0.00511381272074202,0.28101455228303,0.161363148581573
0.000897746578128364,0.000238217879355568,0.820285589110452,0.564640262492366,0.0119731280614635,0.00417702013511672,0.131440710253852,0.46444880302808
0.00520112078330168,0.000384877151440774,3.15410679814593,0.561180241340524,0.00783713815714426,0.00471427327055517,0.160257689132063,0.373025243789489
0.00198165906515607,0.00242039215511308,5.23338251430406,0.563174270190174,0.0139698271665599,0.00381888337652282,0.292798533247239,0.603521566423612
0.00021874781389993,0.00147346913595953,3.12725496723795,0.568158838742261,0.0119179775251288,0.0039465232085996,0.0543350140032528,0.193787874251051
0.000456494510015704,0.000225168483713418,4.03570216925824,0.587761032309883,0.0111185759056619,0.0048769199615249,0.0107681564678883,0.415893320256778
0.00340013901931854,0.000708736495006372,3.54661436019678,0.56562773963178,0.0101282970730612,0.00370637444073378,0.150541646044902,0.258396329507908
0.0016515834492072,0.00234747150016794,3.79104824359234,0.545400885115123,0.0108963325491061,0.00430157348067856,0.141822725054844,0.487175555750021
0.00343775315384961,0.000287459123872861,3.53347995711411,0.569454853380374,0.00933064737841953,0.00498918016694735,0.195538140401214,0.520816076056652
0.000103124922283657,0.00180518783878919,3.6807406647598,0.567381636978666,0.012572496210385,0.00348191859094004,0.122031432327255,0.961806243313248
