"betaAA","phi","kappa","alpha","zeta","betaHD","betaHI"
0.00724606588582804,0.0022161300119293,3.17695628635096,0.441331399977139,0.00835171620292911,0.00671883659012761,0.000205353287151834
0.00543858788278782,0.00104833466815856,3.95261205689071,0.505096602896319,0.00771412230373661,0.00868967783271424,1.15060458102266e-05
0.000522965414398843,0.000274906190108806,3.40856284883439,0.565140711339727,0.0131575462219467,0.00639408076550123,0.00240471876435746
0.000544202565321923,0.00285497059737432,5.73411932904246,0.507405568192491,0.0118258663678252,0.00680070281162507,0.000700041387491275
0.00226889588170871,0.00057514921918181,3.23170289571702,0.504144536054802,0.00949775046890438,0.00894267280979148,0.00112149989934115
0.00802768005030095,0.000444268807042527,3.64463246247998,0.517447850328854,0.010374917076846,0.00632600846320999,0.00148364385580163
0.0021909554272886,0.000421117038529125,4.45718982189896,0.551978899554458,0.00997146497088407,0.00847679153470731,0.000522846335232981
0.00575156207629721,0.00023614678828225,2.32367449339184,0.502750504638553,0.00777499874421058,0.00830029604438834,0.000495129433564794
0.00219471871012493,0.00332308952346689,5.07631150412263,0.473157528688119,0.0105642252200037,0.00674491421669454,0.000639054528735899
0.0040839617127615,0.00174293612028423,4.24479049076981,0.502209302242934,0.00929274778317162,0.00688412828627705,0.000796771561256384
0.00334777475553597,0.000997913398294833,4.37248714558751,0.538040792643025,0.00843434203835676,0.00815328268370805,0.00187088789296977
1.65614717242432e-05,0.000969501700730004,1.14368749869945,0.488834233723886,0.00928024662736645,0.00761546893262225,0.000672244702978821
0.00399467893108517,0.000863840695346411,2.43828581669707,0.49573860416514,0.0104571499809938,0.0084040572480279,0.00045081996697053
0.00140326338599884,0.000738568875490055,0.82664678258449,0.481976417717217,0.0104357408162371,0.00811876841302165,0.000307200823906213
0.00149246747662241,0.00107132836859254,1.76943479091782,0.498822249295029,0.0109984586419895,0.00739195882179385,0.00144805409771587
1.25795029474461e-05,0.00332160784751126,5.62767020025891,0.485716820739213,0.0097909573718706,0.00791173359832274,0.000703302634625086
