"betaAA","phi","kappa","alpha","zeta","betaHD","betaHI"
0.00682076861583973,0.00073284037509519,3.99178674669398,0.463544620586312,0.00694029074560277,0.00879931201655335,0.00470380327926011
0.00802776661868414,0.00714704507310982,4.05744303309317,0.474413062373787,0.0146775498686134,0.00650346961105311,0.0021387993939474
0.0161070509290371,0.009251469368875,13.5845656017703,0.496117625555237,0.0148359077699883,0.00450541643895963,0.000174777131066323
0.0163272575875425,0.00751159318911757,10.0682890988086,0.509830816276085,0.0108286892878203,0.00692784305221559,0.0013892291108226
0.0065765745140026,0.00985252776394217,10.8569594283037,0.323114427631295,0.00642871679739272,0.0131348946384181,0.00321540476809977
0.0124210479639638,0.00841577876719883,7.28951724385879,0.200956801244767,0.0136875144012412,0.00643743651706094,0.000211940758680413
0.0045219566661894,0.00573702554472682,5.15529463645528,0.420208989525023,0.00347818771978632,0.0134457021408928,0.00298214764602957
0.00888766577238025,0.00668257248833944,7.55556804582276,0.32883526880597,0.0108456225315816,0.00940379953144628,0.00122756562670356
0.000708757141141783,0.00968254551178857,8.22600896783045,0.310018860433352,0.0103371381646493,0.0168944302911021,3.94302815703715e-06
0.00783454175231892,0.00730027660249573,7.85431197043184,0.396077334689938,0.00289633307937595,0.00978194594566428,0.00190098524314158
0.012567795624104,0.00412715028023232,3.3542382378111,0.539640414378201,0.00545415166699237,0.0169215771902114,0.00117797454196447
0.0115694760233418,0.00851043852183376,0.0371607156537301,0.415846410205886,0.00730722162127683,0.0115404583338393,0.00188129107159803
0.00681268289721996,0.0088098204660857,2.45852126899748,0.301794776373081,0.00320736195944558,0.0115282987548972,0.00141307061707282
0.0177668705230597,0.00888431659988928,25.2273688759526,0.737740843437375,0.0122717034178694,0.00203377838563492,0.00319526239306089
0.00776300508091895,0.00809598053767865,20.4695680506125,0.714821983307692,0.0152728509179201,0.00408723781052811,0.00410332342001178
0.00186156402072961,0.00717446184576351,5.3576142238184,0.303436337666957,0.00530446459176402,0.0194916305848893,0.00058214229352135
0.0159933467445921,0.00807218330683425,1.12028718505318,0.305158974936255,0.00529338386740531,0.0138301782908673,0.000691459349997137
