"betaAA","phi","kappa","alpha","zeta","betaHA","imp_nEU","propres_impnEU"
0.00969927416748772,0.0182736532008005,3.61398608006304,0.219345143985574,0.012671988927774,0.00221076247230209,0.0469613642436423,0.394420672041233
0.00566782376135138,0.019228264556791,7.56656706818786,0.428164556927601,0.0111815522538413,0.00420277486431933,0.078538668489114,0.472177365772467
0.00351203202922752,0.0297000635375071,9.1175925234623,0.296005890765987,0.0110286543077017,0.00396675807797632,0.278400545747068,0.272094896982443
0.0176830651516848,0.0284500558617766,15.7292693582215,0.338005722478943,0.0105830770001389,0.00432623731790015,0.127902536187316,0.658225781749547
0.0025488378772556,0.029070692682235,10.9492981560104,0.34841878790941,0.0114018034885296,0.00350022519034327,0.209019252984721,0.153512842184547
0.0236607164048601,0.00353346978816898,1.350761385939,0.310392357164759,0.00280056273932094,0.00249497571021365,0.232718427652458,0.278228716456812
0.00988913823261645,0.0356787550271531,14.4905051706184,0.319902620734091,0.0134958463965765,0.00432197626846614,0.211408616007375,0.414348836286115
0.00699988107636154,0.0160340851424416,12.5480547271841,0.396322246130566,0.00504939597783141,0.0059155965246157,0.174598509299824,0.342505937420391
0.0164829949287578,0.00680313633952497,12.1062964973455,0.623506650972216,0.00439506504625665,0.00385282854601453,0.123112695304276,0.323570819415674
0.00424559050538809,0.0146687670786137,11.4611459473213,0.498143845809122,0.00726591069853994,0.00594048281774537,0.0514624192977168,0.793116419595675
0.0196860358061736,0.0229136157114076,8.34061472370563,0.180044776706834,0.00951840361003585,0.00335773286150231,0.045564264982401,0.80098768315359
0.000378412650627972,0.0405137004851075,19.9037088487156,0.401923817844257,0.0171057115184802,0.0048118517004293,0.0414325107699925,0.956461068068039
0.0165513729980183,0.0181957359196854,16.8481227395932,0.560058503584605,0.0170495779595429,0.00189394157461929,0.0415027447446454,0.978224613363618
0.00623842192362713,0.0115005729981429,6.90441352040884,0.587027695991153,0.00631348787165648,0.00470379811225541,0.0607427318538199,0.630640822074833
0.0048157365153913,0.0293915538266546,11.2912018342757,0.394330698407682,0.0107952299912849,0.00517484576761806,0.108176020814268,0.486855171690674
0.00703240366453665,0.00692198887106617,7.54250562166675,0.456477527843748,0.00810344227070237,0.00588693790884463,0.239040435011,0.188721031626186
0.000762793926723464,0.0124414029599893,15.5047599939515,0.628512423981861,0.0119214929052551,0.00683589094432803,0.0903102018264219,0.764595915865912
0.00105277328014882,0.0330339361918943,8.41463100436403,0.313433275726125,0.0122667636599515,0.00330136643947757,0.191515737099408,0.244741056693608
0.0112890280281608,0.0174092196104709,10.2819100639644,0.464542032118196,0.0127553553623445,0.00213436867761636,0.057972051934534,0.139232724906143
0.0122836545446184,0.022298019960354,16.2388769794536,0.336846419653071,0.015312981985601,0.00257192699062581,0.0539117925903592,0.909533126495936
0.0213099418749177,0.0253824390503037,15.8111864603961,0.318945225410995,0.00676835647246891,0.00354705024161265,0.119635269936647,0.820537947504181
0.0171701441091514,0.0243971624786228,15.1861897558234,0.411308274457578,0.00654413184247879,0.00512811233356913,0.0227933576317208,0.519591773237622
0.0125136260138628,0.0445620010780619,18.1959534843241,0.223320476600703,0.0182082071425927,0.00388002939231289,0.0600934611488992,0.11669228806208
0.00965082123047688,0.0385649542058507,19.5428656662948,0.389353718106409,0.019343731022473,0.00358259700452158,0.27053753315553,0.488006776037889
0.0170952969542925,0.0292319578197699,17.9393199446215,0.422206428105893,0.01132313808422,0.00274431313638899,0.130651259969431,0.549606523321282
0.00788160493081499,0.0261549677476553,17.4921035859737,0.378290347532683,0.00906281408841956,0.00388778059139961,0.25189977613022,0.757939828885121
0.0154759789998932,0.0330251013329876,13.7742445573415,0.174221448963278,0.0145249602400666,0.00199719738339516,0.199596896823464,0.810595489960959
0.0201945484443203,0.0272828525903428,17.977215619226,0.323668092090737,0.00755786168896959,0.00423315666251886,0.198239515573597,0.87198705257137
0.000573938532674648,0.0192820081183302,9.61021390392058,0.484701644963222,0.00828997620160634,0.00636954579612793,0.0131639962456491,0.496422551354495
0.0056561270550576,0.0197250731011656,8.0106471112426,0.429071666281819,0.0168670403907661,0.00386919254387082,0.037326956958345,0.442857390127252
0.00430474790836184,0.0335241343683988,13.0464042614627,0.39998884478625,0.00918451821268261,0.0027677079302527,0.243101398454695,0.623538103743065
0.0040058023490843,0.0166701844829904,4.22836638695654,0.367009750950788,0.00477329552721676,0.00665097043851097,0.191303243904072,0.136043382685421
0.0109929813518563,0.011217760166028,3.30390333312143,0.496071030031876,0.00381500027364181,0.00547788284628861,0.0288574620821208,0.032661922506226
0.023631718525151,0.0192469165140595,11.3800983907379,0.339745707675031,0.011190877535347,0.00384159500691855,0.294422540256419,0.235122618446942
0.0110793858951283,0.02681278836505,12.7871732605654,0.405526123222274,0.0100136645992459,0.00359358030430154,0.245364773602076,0.504563579614224
0.0107908824018712,0.0274503010481572,9.11866316640936,0.229778476208976,0.0146155625777735,0.00256434612103927,0.0228292109254285,0.152692243732667
0.0030280645869027,0.00193806166839827,9.92936299620899,0.721126674501649,0.0161010896769128,0.00235837367252615,0.192446166858156,0.784693814655162
0.00546391160748951,0.0123529752152119,12.2441422169844,0.414184334063802,0.00800027681850296,0.00364917399171104,0.187549699428428,0.936982022525343
0.00138831561189498,0.0249378124985102,2.65652789688601,0.287898904753406,0.00966125624419617,0.00414236896358192,0.101970894833684,0.869188295446848
0.00550616352115757,0.019186076248854,0.44303028677966,0.284025178618177,0.0102135961404084,0.00391240012870689,0.144769368264117,0.215249707239843
0.0145068638125008,0.0240686062755534,19.3631087234045,0.435326915428253,0.00888177991878377,0.00363172798508353,0.103390427654793,0.517275175504212
0.0213744175653565,0.0130186843862918,4.51304877402688,0.262326003836898,0.00633050053867319,0.00164293613559723,0.0452425828284774,0.321745205590302
0.00639661883953083,0.028064630342581,16.1811492092174,0.372577427703522,0.016357709230136,0.00287766484274427,0.234614338215982,0.480689590089962
0.0064914827340489,0.00899814150196639,8.65246391073933,0.415222400418949,0.0106759234805466,0.00309068438487226,0.239824032659224,0.370119168180849
0.00115274326594117,0.0215429476613302,4.16399958609573,0.425698438860665,0.00826919289231949,0.00474826388947023,0.109313416589303,0.603910724638193
0.013804845769414,0.0329658089485688,16.0602321793188,0.263541564672814,0.0111604329136997,0.00181462070520157,0.196584416262341,0.664108613089581
0.0143607316900737,0.0129972694195418,11.5847493909182,0.425944294553011,0.0114842588437675,0.00297608508468959,0.102033584487804,0.195342207834669
0.00244561977337653,0.0135304240209057,11.807447212755,0.6507845595315,0.00875638152756739,0.00449367635322153,0.082935264552212,0.344211699059554
0.0143120855849164,0.0017112386486213,1.43556869980191,0.413068054113489,0.00887624926260859,0.00424099273584295,0.0149751057061316,0.4360052127289
0.0190885480626589,0.00870699656296183,1.72023406852059,0.255551429808905,0.00458254145565561,0.00341989929250606,0.0725630268294852,0.523856622622816
0.0198246749975336,0.0310433171817568,15.4299952097938,0.209737355541948,0.0110904144683527,0.00247418795050585,0.0871619317741299,0.42406391183881
0.0104194229941732,0.00768576028850119,4.90711084072705,0.380472604577489,0.00953824541096886,0.002705409317343,0.117514856052451,0.435903159319948
0.00499774373681992,0.0161250898741495,9.65097832835984,0.424729915941241,0.0128087167001474,0.00314998874976674,0.201825479065813,0.13396509277205
0.0107108329389993,0.0166729054355367,10.4596604936617,0.426707444667143,0.00779326735388993,0.0059291007103945,0.210723559443677,0.288370857060243
0.0176070415116066,0.0337722512365313,16.0209992316071,0.252638742672117,0.0101715301324576,0.00440499300378787,0.189315722081571,0.452384181750595
0.000551378576897387,0.0347542100193503,19.1088958712485,0.400848239711468,0.00736259494994471,0.00318751410540133,0.113399991857968,0.213403302084707
0.0084102809587651,0.022042050845875,13.0346896428953,0.360117386860746,0.0102145703811318,0.0051336626976686,0.222533867825123,0.210783663888608
0.00171715764412868,0.0292795680996743,11.2466350808138,0.308053385700592,0.0148809903933016,0.0033050038611436,0.0705641953309043,0.599254844984797
0.00225601827631607,0.0149510788397798,14.400296643348,0.428520911502114,0.0104319454742572,0.0022415700646482,0.107541522115885,0.456683233630349
0.000283692893190883,0.033051430440573,10.9002423948963,0.371808280481057,0.0145061214493318,0.00477847970079598,0.129664678255914,0.379958000573885
0.000944929779068521,0.0059400912080858,7.70075494145829,0.456142668563297,0.0116622633802059,0.00480716679018923,0.21742655357713,0.360783734554268
0.00550852691740564,0.0213536412761249,8.84205632173788,0.378994416970628,0.0124166897998917,0.00296403726880129,0.0433379668389624,0.476683044707253
0.000331426979648289,0.0308928612889912,11.3166202490834,0.357712356216146,0.0108371931829991,0.00543046807360339,0.212149789168085,0.355265130334571
0.00412544350596424,0.0124321653108427,11.481761230751,0.552103680377291,0.00988550519492943,0.00601776109287276,0.253794423957353,0.162656411500935
0.0195271708593062,0.0259728413197422,14.9727550842282,0.229943285136712,0.0101683799635648,0.00466744857762942,0.0259023705212216,0.908639949556091
0.00930012085839626,0.0175144088896595,12.111125430284,0.315194270994845,0.0116137180650558,0.00292609814055775,0.205424015165821,0.265870280933054
0.00879519039939288,0.0222938107537701,11.6042571020726,0.364293426958966,0.0158133966637092,0.00304766398218693,0.0461309130450288,0.0286175171310707
0.00835989606349634,0.0309221375905429,12.9182831306755,0.3605190767677,0.0150981535099005,0.00356705954686188,0.253372465464079,0.116389155234331
0.00854888723958671,0.0195966598318415,13.2014051616892,0.549209971654748,0.0117646644432118,0.00281644098091838,0.0050021077306828,0.402703170319601
0.00553924575057747,0.003625463980876,9.87815161937797,0.570995532924148,0.00708430211243593,0.0040617324871436,0.0697082306927483,0.110417915330954
0.0098640388435237,0.0395234206438502,15.8505934360818,0.27368502968074,0.0186060398746931,0.00319391573189023,0.121572676438412,0.814110933598539
0.00857678372328318,0.01722440771835,7.97614814296836,0.263115337100951,0.0154205246767462,0.0022673550468107,0.0673957520673421,0.572157945021798
0.0176959074445764,0.0160367967741789,4.32412407493096,0.234870923791961,0.00700059642214484,0.00272222244054007,0.156310403683088,0.248975703438331
0.0119636083294454,0.0315319996097152,14.1144947650513,0.352677371701452,0.0118346347359096,0.0039647493338984,0.167277618467731,0.304427447969921
0.00362173283429213,0.0251743042046324,2.84889358615522,0.251494360229912,0.0143332087281953,0.00432078443388017,0.0919513042815808,0.665917464966541
0.00979858778807765,0.0283797078148208,16.1163282375598,0.271437668378055,0.0189570949797617,0.0016141316860039,0.0332292308046655,0.165263720064924
